GOX,LSDC,NC,NSD,FG,W,H,Lg,LSP,nPerDecade,VgMin,VgMax,Vdd,Rfb,WK,Vth,gmax,ioff,isat,sslop,Vt,rout
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000166614091639639,3.96E-14,6.71E-05,0.0597796693577595,0.193278244067664,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000150649149440246,3.74E-14,5.67E-05,0.0597622280988684,0.195130996007384,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00021163190483281,1.14E-12,8.08E-05,0.0645386484390865,0.182652847395729,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000178327756540966,1.27E-12,6.50E-05,0.0650227995838018,0.172819924083332,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000196581413301587,6.04E-13,7.64E-05,0.0639944239463671,0.182861725557677,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000193912965529677,3.22E-13,7.54E-05,0.0628544566557718,0.185714535840013,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000172801922194661,2.61E-13,6.13E-05,0.0618443231014895,0.188524125450556,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000192184107877341,1.88E-13,7.56E-05,0.0620194248130772,0.187398701456766,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000172204404890065,1.41E-13,6.21E-05,0.0613616745627809,0.192875722207213,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000191999362428829,1.06E-13,7.71E-05,0.0608515710922333,0.191411647988528,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000172763826269592,1.01E-13,6.29E-05,0.0610546777965517,0.19527326479258,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000189911957998207,8.43E-14,7.71E-05,0.0604620214580353,0.191494293634934,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000167612438665076,7.10E-14,6.10E-05,0.0606826270462307,0.197172808298011,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000182197194302438,6.46E-14,7.34E-05,0.060383918931893,0.193696926739668,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000165015634835978,5.65E-14,6.07E-05,0.0603593994629268,0.197124381631726,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000177827383099556,5.19E-14,7.23E-05,0.0601204892771962,0.194624940868229,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000164895727219833,4.97E-14,6.22E-05,0.0600478946110304,0.196220692253859,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000174363813979189,4.64E-14,7.16E-05,0.0599535968721326,0.194144932024384,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000154706288908176,4.35E-14,5.69E-05,0.0599521296991883,0.196503646330948,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000173155682820869,4.32E-14,7.18E-05,0.0598923513830707,0.19336915790623,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.008,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000154921767919763,4.06E-14,5.76E-05,0.0599098912657096,0.195493488053893,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000128776158886452,6.47E-15,3.87E-05,0.059607688258588,0.235116777258673,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000117631593270745,6.67E-15,3.52E-05,0.0596082960957145,0.235107914853473,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000151589829087798,1.88E-14,4.60E-05,0.0607440477829936,0.246034895477293,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000132944598212804,1.69E-14,3.67E-05,0.060385272506093,0.246344791375169,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000143457807431804,1.21E-14,3.76E-05,0.0599776166868776,0.246794949090624,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000132227182750102,1.19E-14,3.74E-05,0.0600818845630638,0.247702295289283,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000143381925082151,1.05E-14,3.96E-05,0.0599326313629694,0.245037144251809,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000131743180624004,1.03E-14,3.70E-05,0.059897803968128,0.245332604197046,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00014597263931248,9.61E-15,4.05E-05,0.0599147596787811,0.243008571921517,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000130262526251294,9.29E-15,3.81E-05,0.0597777433103063,0.24378510252185,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000144319561426993,8.39E-15,4.66E-05,0.059737247330373,0.241974044947506,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000129390838596782,8.36E-15,3.59E-05,0.0597169753982488,0.241981519879704,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000144633274379906,8.18E-15,4.76E-05,0.0596610848194281,0.240468341436865,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000124162390274229,7.77E-15,3.05E-05,0.0596678501395272,0.240765945378903,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000143463458441114,7.46E-15,4.93E-05,0.0596498818478599,0.239114824334844,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000123464870692462,7.40E-15,3.13E-05,0.0596338040836476,0.239596236961419,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00014143225670856,7.07E-15,4.97E-05,0.0596177866615061,0.2381650178244,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000124937494210071,7.52E-15,3.65E-05,0.0596115687678226,0.238076129636083,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000140283969612319,6.87E-15,5.04E-05,0.0596105381549277,0.237089765233894,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000119808520390588,6.90E-15,3.47E-05,0.0596211501373156,0.237204940413738,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000140257130429045,7.05E-15,5.15E-05,0.0595945533572907,0.235880430955001,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.004,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000120753425809146,6.84E-15,3.48E-05,0.0596077533097232,0.235938507720916,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000143868335695477,1.05E-14,4.56E-05,0.0596419920747546,0.225777944654377,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000130831641039887,9.50E-15,3.98E-05,0.0596301120568639,0.227875955949826,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000180636455094276,3.04E-14,5.41E-05,0.0610677031826499,0.237445206568974,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000148550915676182,4.85E-14,4.26E-05,0.0609893760384452,0.227979475313077,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000153733256976048,3.34E-14,4.48E-05,0.0610263910321054,0.227426618732382,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000155213297349144,2.51E-14,4.77E-05,0.0601978075857579,0.22676426871096,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000144975659203266,2.06E-14,4.22E-05,0.060200597371127,0.231494657513481,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000154025774057908,2.10E-14,4.73E-05,0.0600181014700391,0.226526825346587,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000145358777612497,1.64E-14,4.34E-05,0.0600041073472542,0.231488193648465,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000157047917181973,1.73E-14,5.37E-05,0.0598303529820879,0.226404914034793,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000144855649348687,1.41E-14,4.18E-05,0.0599069749375035,0.230661623959824,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000156654210730459,1.59E-14,5.47E-05,0.0598003979712091,0.22539725342069,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000139574682397853,1.25E-14,3.85E-05,0.0597715706213058,0.230292285444987,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00015800414909278,1.31E-14,5.49E-05,0.0597210842966144,0.227235864387935,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000139592449127442,1.15E-14,3.90E-05,0.059730104292655,0.229845784185979,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000157370778107929,1.19E-14,5.51E-05,0.0597042604282176,0.227095045932521,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000140676827415424,1.09E-14,4.23E-05,0.0596955542674674,0.229093686299001,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000156599258941084,1.13E-14,5.57E-05,0.0596468456247649,0.226576330651571,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000131991235195475,1.03E-14,3.95E-05,0.0596343726115147,0.228835088012299,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000156793315399066,1.10E-14,5.66E-05,0.0596309478355089,0.226054951664094,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.005,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000133469258639331,9.86E-15,4.01E-05,0.0596300467237219,0.228235095926858,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000138304926888417,1.87E-14,4.98E-05,0.0596520630351644,0.209220899750386,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000128036093248218,1.68E-14,4.33E-05,0.0596426114923873,0.212255056726654,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000177535332374724,8.80E-14,6.21E-05,0.0618794998587836,0.220442905052806,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000150896330194911,1.51E-13,4.90E-05,0.0619386121012031,0.206027540969719,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00015701575755328,1.03E-13,5.31E-05,0.0618445112050758,0.207391056682332,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000147377494151237,7.56E-14,4.74E-05,0.0612614908655627,0.21306178056031,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000156031526795134,6.57E-14,5.44E-05,0.0612029552124985,0.207608349548115,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000145958027227203,5.11E-14,4.73E-05,0.0607185897064331,0.213806616210482,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000145293262590297,3.54E-14,4.71E-05,0.0602418876329919,0.215330585638854,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000157298633989246,3.69E-14,6.06E-05,0.0601467637589562,0.208607087502576,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000146673679430703,2.95E-14,4.77E-05,0.0601816020207137,0.214912249366874,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00015581775387819,3.19E-14,6.14E-05,0.0599835480991836,0.207684358613085,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000141363744421719,2.41E-14,4.53E-05,0.0599175011346072,0.214560034558527,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000154214006848943,2.51E-14,5.96E-05,0.0598467013861246,0.210348493503554,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00014012769900104,2.16E-14,4.58E-05,0.0598329771108586,0.214186352564239,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00015145200252069,2.22E-14,5.93E-05,0.0597771398186292,0.210604070140959,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000140605174430027,2.01E-14,4.77E-05,0.0597701106274196,0.213477259437967,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000149249124354488,2.07E-14,5.94E-05,0.0597387783176629,0.210077849776091,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000130965218320865,1.84E-14,4.32E-05,0.0597186463317046,0.21330993865256,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000148277148801601,1.97E-14,5.99E-05,0.059675159385935,0.209422860881299,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.006,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000132030330024941,1.76E-14,4.43E-05,0.0596594694478338,0.212552446352682,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000175413279819143,2.98E-14,6.27E-05,0.059710067419991,0.200880414905677,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000157932519170055,2.74E-14,5.20E-05,0.0596846207835875,0.202464826242404,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000217793195446798,4.08E-13,7.39E-05,0.0634982951794306,0.2021639552492,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000182742418226904,5.13E-13,5.78E-05,0.0632635315111827,0.184805515320687,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000194576779994227,2.90E-13,6.40E-05,0.0627756801320299,0.193048891204065,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000180789965555455,2.16E-13,5.59E-05,0.0617502925320376,0.198266142826532,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000196298986476062,1.68E-13,6.81E-05,0.0620249696106194,0.195370289583475,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000179014454642438,1.36E-13,5.54E-05,0.0614962384055287,0.200697405163765,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000195794302070359,1.05E-13,6.73E-05,0.0613365791953048,0.19653379936778,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000178447116623629,7.76E-14,5.67E-05,0.0607632659428406,0.202626127712927,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000199024440966113,6.93E-14,7.25E-05,0.0605128940751086,0.200173003658858,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000178009600657451,6.00E-14,5.63E-05,0.060483437358151,0.203477900883557,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000197423328791955,5.77E-14,7.29E-05,0.0602646171680363,0.199694238901801,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000173097370697496,4.57E-14,5.43E-05,0.0604311038218593,0.203690058459277,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000191304858357334,4.44E-14,6.96E-05,0.0602139458270381,0.20118323040549,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000171301778622811,3.82E-14,5.45E-05,0.0599496848161364,0.203530959176741,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000187436231950428,3.70E-14,6.90E-05,0.0599275988698928,0.201627958537457,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000171787676128378,3.48E-14,5.65E-05,0.0599352227145396,0.203125532829355,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000184897317542532,3.40E-14,6.89E-05,0.0598299847274442,0.201334776029465,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00016111906626714,3.10E-14,5.16E-05,0.0598481218432902,0.203090701147945,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.0001791289431034,3.20E-14,6.58E-05,0.0598089025230696,0.200906742769969,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.016,0.007,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000162835771409236,2.91E-14,5.27E-05,0.0597728305310785,0.202635970134936,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000153108761104977,4.63E-14,6.22E-05,0.0598127553900331,0.190996135635901,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000222213953721491,1.72E-12,8.93E-05,0.0649941292003346,0.177538261410455,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000179991141188815,1.92E-12,7.07E-05,0.0656480359149893,0.166551526931691,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000204405983067707,8.57E-13,8.36E-05,0.0644791282380494,0.178818785881834,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000203419330527032,4.47E-13,8.31E-05,0.0632163276068701,0.181712435947797,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000174774494103672,3.57E-13,6.69E-05,0.0620793781540633,0.184144755956096,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000199553128086237,2.57E-13,8.28E-05,0.062307921257708,0.183428671204343,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00017476353276089,1.89E-13,6.87E-05,0.0615395453346861,0.188347019466962,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000201617013948174,1.38E-13,8.40E-05,0.0610004140026796,0.187262079598226,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000174063891149019,1.33E-13,6.84E-05,0.0612756325061512,0.190564713142035,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000200198128836909,1.08E-13,8.40E-05,0.0605781237215721,0.187505862382536,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000169222264144512,9.12E-14,6.69E-05,0.0607786192119041,0.192558056513742,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000189849385674717,8.19E-14,7.95E-05,0.0604587892016409,0.189601845575531,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000166225808190733,7.18E-14,6.64E-05,0.0604847127896843,0.192654488781833,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000185274229579676,6.52E-14,7.83E-05,0.0602141872913334,0.190519910565617,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00016574999599388,6.23E-14,6.75E-05,0.0601053591889197,0.191874920828375,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000181785727325952,5.78E-14,7.75E-05,0.0600069490575738,0.190168360610947,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000157351151525465,5.42E-14,6.26E-05,0.0599962327936665,0.192209823168846,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000179251098270647,5.35E-14,7.69E-05,0.0599103619141338,0.189487110143718,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.008,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000157118434530851,5.03E-14,6.32E-05,0.0599308103078605,0.191308188755524,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.004,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000133324681202422,7.80E-15,4.33E-05,0.0596099249456258,0.232713033389246,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.018,0.004,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00012245520674469,8.02E-15,3.85E-05,0.0596091886674946,0.23270305852968,
